t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_real_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
1768972.0,0.07413893580620855,0.0,0.07218598748527122,-3.4395833777934933e-25,0.07227041645749144,3.8824232376464556e-25,0.0,0.00017423313457438854,2.7917319049609133e-24,0.00017701308438084856
1768973.0,0.07416863538722972,0.0,0.07221545452061735,-3.5780971837990847e-25,0.07229973141298685,3.735566056088796e-25,0.0,0.0001744946934102783,-2.662405555120915e-30,0.00017727033191757582
1768973.4064593397,0.0741807250187683,0.0,0.07222744898633165,-3.5185699023281766e-25,0.0723116712321237,3.3665826215652847e-25,0.0,0.0001746011077018706,1.8911843572144893e-25,0.00017737524091182937
1768974.0,0.07419840239862041,0.0,0.07224498637924892,-2.9157362402218466e-25,0.0723291066000518,2.8277669270768272e-25,0.0,0.00017475662475949395,4.6528643215552295e-25,0.00017752843644124332
1768974.4064593397,0.0742105195120889,0.0,0.0722570071213877,-2.6521181359096595e-25,0.07234107099706619,2.079008645481345e-25,0.0,0.00017486318581926314,-4.803190584794973e-25,0.0001776336951004343
1768975.0,0.07422823705728021,0.0,0.07227458278813197,-3.382489587595269e-25,0.07235854225534845,9.856188730574373e-26,0.0,0.0001750189221823221,-1.8611590406498674e-24,0.00017778740123530773
1768975.9064593397,0.0742553384360758,0.0,0.07230146504614224,-4.834231397178597e-25,0.0723852795074184,8.028875934728384e-26,0.0,0.00017525698406163756,-1.0176277498347812e-24,0.00017802292509917796
1768976.9064593397,0.0742853028260317,0.0,0.0723311837053893,-6.220105582427146e-25,0.07241483111230704,2.1152931191067873e-25,0.0,0.00017551993189299881,-5.088152061201682e-25,0.00017828353930376742
1768977.0,0.07428811051214074,0.0,0.07233396807870725,-6.388473548521034e-25,0.07241759592219799,2.2526706488055126e-25,0.0,0.0001755445479108075,-4.652917569666332e-25,0.00017830792491392992
1768978.0,0.07431814976656544,0.0,0.07236375633664165,-7.662380618411902e-25,0.07244721441200538,3.021816121886592e-25,0.0,0.00017580777842635258,9.30575526716601e-25,0.00017856949045579675
1768978.4064593397,0.07433037783838836,0.0,0.07237588096652292,-7.850621859843349e-25,0.07245927809047692,3.0694650142073752e-25,0.0,0.00017591482984989404,-7.715143564264354e-25,0.00017867616129539315
1768979.0,0.07434825779797023,0.0,0.07239360790300672,-8.554033072202295e-25,0.07247689432656113,3.139045295068988e-25,0.0,0.0001760712002345618,-3.2570263243331016e-24,0.00017883192959592138
1768979.4064593397,0.0743605139005596,0.0,0.07240575817635705,-8.971005276439402e-25,0.07248898306990369,3.290447035199623e-25,0.0,0.00017617829801957612,-3.0679052262060975e-24,0.0001789389568809138
1768980.0,0.07437843491085205,0.0,0.07242352244395696,-9.633731592492697e-25,0.07250663590748438,3.511534558710251e-25,0.0,0.0001763346940069994,-2.7917372297720235e-24,0.00017909524568820637
1768980.9064593397,0.0744058478726726,0.0,0.07245069170672462,-1.0846922354804695e-24,0.07253365155927216,3.988629634944327e-25,0.0,0.00017657351782670786,1.6062228808077806e-25,0.00017933472900241054
1768981.9064593397,0.0744361577115457,0.0,0.07248072537897306,-1.0199703771104008e-24,0.07256351138801596,3.500863899183369e-25,0.0,0.00017683685162550155,-1.6435417948821925e-24,0.00017959972648039455
1768982.0,0.07443899783789232,0.0,0.07248353910186872,-1.0108451798389857e-24,0.07256630503994073,3.4454491420411394e-25,0.0,0.00017686146735532209,-1.8611590406498674e-24,0.00017962452225189288
1768983.0,0.07446938446632728,0.0,0.07251364054826459,-8.974973874329474e-25,0.0725962330797591,2.8971383919647243e-25,0.0,0.00017712454728126102,9.30575526716601e-25,0.00017989048950955844
1768983.4064593397,0.07448175420767317,0.0,0.07252589203067206,-8.83538302322832e-25,0.07260842307287148,2.7462836743501623e-25,0.0,0.00017723140238161492,9.30575526716601e-25,0.00017999895634938999
1768984.0,0.07449984169133353,0.0,0.07254380363474483,-8.954610387240028e-25,0.0726262237625234,2.525994951786464e-25,0.0,0.00017738732886657334,9.30575526716601e-25,0.00018015734729642064
1768984.4064593397,0.07451224023560839,0.0,0.07255608008591714,-8.479476529926905e-25,0.07263843931771714,1.9065851891950362e-25,0.0,0.00017749405544982831,7.41454428589597e-25,0.0001802661774926672
1768985.0,0.07453036988695526,0.0,0.07257402804405158,-7.350265778046722e-25,0.07265627733492727,1.0020792678530177e-25,0.0,0.00017764977733222302,4.6528643215552295e-25,0.0001804250990384207
1768985.9064593397,0.07455810265482699,0.0,0.07260147681986441,-6.580280589018291e-25,0.07268357690777479,6.604048214652783e-26,0.0,0.00017788735221086375,-2.0653074402897356e-24,0.0001806686185570546
1768986.9064593397,0.07458876693637184,0.0,0.07263181731544506,-4.697700288854847e-25,0.07271375107448091,2.138178750708183e-26,0.0,0.00017814905459464443,1.0476770280493992e-24,0.00018093808427370158
1768987.0,0.07459164033588078,0.0,0.07263465963193745,-4.681583331260517e-25,0.07271657414057912,1.71371482876144e-26,0.0,0.00017817350601017357,1.395864621277679e-24,0.00018096329815704866
1768988.0,0.0746223832304458,0.0,0.07266506625491413,-4.221344475073547e-25,0.07274681787238038,1.2250208802930012e-26,0.0,0.00017843477812348423,-2.7917372297720235e-24,0.00018123375245521838
1768988.4064593397,0.0746348981830992,0.0,0.07267744139370245,-4.054723711234161e-25,0.07275913668700562,3.6555901485096823e-26,0.0,0.00017854087186068872,-1.4678895428829952e-24,0.00018134405010919764
1768989.0,0.07465319824703935,0.0,0.07269553309584635,-4.563181524226195e-25,0.072777125490937,7.204879210626169e-26,0.0,0.00017869568693064408,4.6528643215552295e-25,0.00018150511454046684
1768989.4064593397,0.07466574261797825,0.0,0.07270793265034205,-4.560794213018681e-25,0.07278947037528136,7.033831023234789e-26,0.0,0.00017880165671140043,8.704423590151485e-26,0.00018161578240597284
1768990.0,0.07468408575095377,0.0,0.07272605993512106,-5.078059345318344e-25,0.07280749724805947,6.784054368628888e-26,0.0,0.00017895632541217567,-4.652917569666332e-25,0.0001817773874462836
1768990.9064593397,0.07471214554790295,0.0,0.0727537818216682,-6.356277653987349e-25,0.07283508637926599,1.5095380968949784e-25,0.0,0.00017919245660245913,2.4870677608861684e-24,0.0001820250215037901
1768991.9064593397,0.0747431722075596,0.0,0.07278442254464894,-6.371968998395409e-25,0.07286558112941267,1.5393460952826874e-25,0.0,0.000179452929419466,6.829036779231979e-25,0.00018229905934632142
1768992.0,0.0747460796178019,0.0,0.07278729287583616,-6.376335391055991e-25,0.07286843419414578,1.5335714477322464e-25,0.0,0.0001794772989628871,4.6528643215552295e-25,0.00018232470122782273
1768993.0,0.07477718674600874,0.0,0.07281799869222982,-7.4252747597207535e-25,0.07289899990513082,1.5327561041788632e-26,0.0,0.00017973786984709154,-3.2570263243331016e-24,0.0001825997877161972
1768993.4064593397,0.07478985018388759,0.0,0.07283049522066279,-7.912918201608111e-25,0.07291145011815946,3.503933357833534e-26,0.0,0.0001798438174119185,-9.87573146809053e-25,0.0001827119923902352
1768994.0,0.0748083677481963,0.0,0.07284876394175747,-7.311668187063673e-25,0.072929630799328,6.382385725917055e-26,0.0,0.00017999857558156595,2.3264428103998352e-24,0.00018287584158700122
1768994.4064593397,0.07482106134663563,0.0,0.07286128461129113,-6.642266074522439e-25,0.07294210761689246,1.3179044879981425e-25,0.0,0.00018010457864937933,2.5155639085268393e-24,0.00018298844080024028
1768995.0,0.07483962298221748,0.0,0.0728795885742224,-6.336584768440975e-25,0.07296032714788489,2.31040070318126e-25,0.0,0.00018025940606434087,2.7917319049609133e-24,0.0001831528661310376
1768995.9064593397,0.07486801747436735,0.0,0.07290758002288796,-5.25413578684985e-25,0.07298821171820268,2.3054406940015357e-25,0.0,0.00018049590653441128,2.7917319049609133e-24,0.0001834048610854309
1768996.9064593397,0.07489941483048737,0.0,0.07293851787467287,-5.449309017208055e-25,0.07301903361965595,2.65204639863422e-25,0.0,0.00018075683973601826,-5.823932582994314e-25,0.00018368374734037632
1768997.0,0.07490235701082762,0.0,0.07294141599305035,-5.422265334327048e-25,0.07302191729816118,2.6878666532878065e-25,0.0,0.00018078124757137714,-9.305808515277113e-25,0.00018370984310755157
1768998.0,0.07493383626191712,0.0,0.072972418890764,-5.866259012604438e-25,0.07305281164790596,3.6834859217480406e-25,0.0,0.00018104221198157405,4.6528643215552295e-25,0.00018398980351641404
1768998.4064593397,0.07494665127134562,0.0,0.07298503620301908,-6.520913952885857e-25,0.07306539599494347,3.91719186833074e-25,0.0,0.0001811483074121439,4.6528643215552295e-25,0.0001841039970609344
1768999.0,0.07496539049807442,0.0,0.07300348139695881,-6.847366225209642e-25,0.07308377254807369,4.258465812177712e-25,0.0,0.000181303309766304,4.6528643215552295e-25,0.0001842707505469718
1768999.4064593397,0.07497823607164078,0.0,0.07301612298010549,-6.846364292983832e-25,0.07309638405775107,4.400826584150048e-25,0.0,0.00018140949581350047,8.43528628409531e-25,0.00018438534675168993
1769000.0,0.07499701996552346,0.0,0.07303460368253599,-7.295783290513598e-25,0.07311480027568817,4.6087118468509115e-25,0.0,0.00018156471059038444,1.395864621277679e-24,0.0001845526882306121
1769000.9064593397,0.07502575452668324,0.0,0.07306286545835089,-7.569702662781307e-25,0.07314298647774958,4.029061702640444e-25,0.0,0.00018180210477751133,-2.9119796035249325e-25,0.00018480915493360747
1769001.9064593397,0.07505752793630593,0.0,0.0730941023503271,-8.621235342656186e-25,0.07317414239294738,2.8063174762026336e-25,0.0,0.00018206471253439874,3.78239533848453e-25,0.00018509299264602867
1769002.0,0.07506050536624387,0.0,0.07309702851356427,-8.727154132882587e-25,0.0731770573274387,2.6863109180973237e-25,0.0,0.00018208933996954324,4.6528643215552295e-25,0.00018511955175200522
1769003.0,0.07509236180437294,0.0,0.07312833164103698,-8.895113517727265e-25,0.07320828721172223,2.4379380351780787e-25,0.0,0.0001823529385933219,3.2570209995219913e-24,0.00018540448572372986
1769003.4064593397,0.07510533046628215,0.0,0.07314107132468395,-8.878894165578198e-25,0.07322100850786621,2.3089954098622566e-25,0.0,0.00018246033868002764,1.5549311163789549e-24,0.00018552070907488081
1769004.0,0.07512429441308185,0.0,0.07315969571166965,-9.570618197333096e-25,0.07323958504376263,2.1207042734365026e-25,0.0,0.00018261750419926666,-9.305808515277113e-25,0.00018569042662804696
1769004.4064593397,0.07513729408174814,0.0,0.07317246027280841,-1.004597141308311e-24,0.07325233407300032,1.494206311327773e-25,0.0,0.00018272528184700318,-2.0653074402897356e-24,0.00018580706092259143
1769005.0,0.07515630340069901,0.0,0.07319112113682998,-1.029949025345574e-24,0.07327095110672063,5.793496999865692e-26,0.0,0.0001828829766616761,-3.72231541889418e-24,0.00018597737856435037
1769005.9064593397,0.0751853830651794,0.0,0.07321965921964882,-1.0694666470597415e-24,0.07329944527379158,-9.462278577000618e-26,0.0,0.00018312431144897976,1.3388723259963373e-24,0.00018623840903037327
1769006.9064593397,0.07521753849643499,0.0,0.07325120291403726,-1.0171028201462815e-24,0.07333094221736478,-3.037589615481669e-25,0.0,0.0001833912553196879,1.439388070431214e-24,0.00018652730009398354
1769007.0,0.07522055176024385,0.0,0.07325415793213674,-1.0225317172009863e-24,0.07333388906426389,-3.237158733568082e-25,0.0,0.00018341626997644573,1.395864621277679e-24,0.0001865543320736733
1769008.0,0.0752527917105122,0.0,0.07328577035800964,-1.0840042570634608e-24,0.07336546153142537,-4.980017563936895e-25,0.0,0.00018368389619198499,-4.652917569666332e-25,0.00018684434195303693
1769008.4064593397,0.07526591664206786,0.0,0.07329863641621351,-1.1587919905644733e-24,0.07337832265413483,-5.41837179399197e-25,0.0,0.00018379283101256042,6.694348317953911e-25,0.0001869626368719331
1769009.0,0.07528510928288608,0.0,0.0733174462472233,-1.2747533619756459e-24,0.0733971033746665,-6.0584876279293015e-25,0.0,0.0001839521021276971,2.3264428103998352e-24,0.00018713537947475975
1769009.4064593397,0.07529826584165175,0.0,0.07333033826789445,-1.3420496225800126e-24,0.0734099928135817,-5.748187403315709e-25,0.0,0.0001840612751087598,4.352318291297947e-25,0.0001872540937948387
1769010.0,0.07531750481643146,0.0,0.07334918623671838,-1.4140522116167289e-24,0.07342881488343865,-5.295065080247182e-25,0.0,0.00018422089213392128,-2.3264481352109455e-24,0.00018742744883691985
1769010.9064593397,0.07534693611486182,0.0,0.07337801195446296,-1.4864825803694064e-24,0.07345762348924463,-5.005571376149262e-25,0.0,0.00018446503833557932,-1.9046824898034024e-24,0.00018769313697289912
1769011.9064593397,0.0753794810083698,0.0,0.0734098760429335,-1.54428019072527e-24,0.07348946863147754,-6.257673168991145e-25,0.0,0.0001847349847468733,-3.1264559768724966e-24,0.0001879871853532815
1769012.0,0.07538253079343034,0.0,0.07341286126418368,-1.5461558798828221e-24,0.07349244806177277,-6.389964649831556e-25,0.0,0.00018476028125040625,-3.2570263243331016e-24,0.0001880146999352467
1769013.0,0.07541516172310843,0.0,0.0734447977696799,-1.4641310411729052e-24,0.07352437031664834,-6.043139507849275e-25,0.0,0.00018503095710298149,2.7917319049609133e-24,0.00018830989014829194
1769013.4064593397,0.07542844591758444,0.0,0.07345779649260724,-1.4043360318993493e-24,0.07353737420730891,-5.695840681630065e-25,0.0,0.00018514116872540848,2.224368610579901e-24,0.00018843029925679533
1769014.0,0.07544787153049015,0.0,0.07347680130531901,-1.3951506003848045e-24,0.07355636340769502,-5.188690385070054e-25,0.0,0.0001853023887148941,1.395864621277679e-24,0.00018860612914873824
1769014.4064593397,0.07546118775319288,0.0,0.07348982748899419,-1.4533613799957268e-24,0.07356939621065035,-5.509444043773725e-25,0.0,0.00018541294322820223,1.774106817531687e-24,0.00018872696628503323
1769015.0,0.07548066025342219,0.0,0.0735088726867524,-1.5712709014453669e-24,0.07358842763081311,-5.977831210252657e-25,0.0,0.00018557472821554698,2.3264428103998352e-24,0.00018890342121341463
1769015.9064593397,0.07551044875257829,0.0,0.07353800209592222,-1.5257622908435841e-24,0.07361755729306572,-5.687501536287078e-25,0.0,0.00018582249947452214,-1.0476823528605095e-24,0.00018917386283758017
1769016.9064593397,0.07554338854959641,0.0,0.07357020516182776,-1.550107248476004e-24,0.07364975796380324,-4.737947314092718e-25,0.0,0.00018609709813694543,-1.3958699460887893e-24,0.00018947317463419562
1769017.0,0.07554647533754723,0.0,0.07357322238355654,-1.5477615254531947e-24,0.07365277066341527,-4.64305123224996e-25,0.0,0.00018612288555028183,-1.3958699460887893e-24,0.0001895011817468475
1769018.0,0.07557950220727444,0.0,0.07360550245499628,-1.5177152612468514e-24,0.07368505007123077,-3.7170766994396537e-25,0.0,0.00018639909178196968,-2.3264481352109455e-24,0.00018980165862166146
1769018.4064593397,0.07559294761781145,0.0,0.073618641969102,-1.505416578746394e-24,0.07369819973665143,-3.0061527836768927e-25,0.0,0.00018651176414270193,-1.5699637427029293e-24,0.00018992422496331472
1769019.0,0.07561260908916564,0.0,0.07363785387795566,-1.4090210087941864e-24,0.07371740180764702,-1.9680114267489632e-25,0.0,0.00018667682119300697,-4.652917569666332e-25,0.00019010320499959765
1769019.4064593397,0.07562608709387024,0.0,0.07365102263860533,-1.3569984790209305e-24,0.07373058099570916,-1.6522793618147233e-25,0.0,0.00018679010293879003,-1.6000183457286575e-24,0.00019022621468021866
1769020.0,0.075645796238172,0.0,0.07367027757403104,-1.3882709210811308e-24,0.0737498261777528,-1.191225081533809e-25,0.0,0.00018695600837271084,-3.2570263243331016e-24,0.00019040584211140187
1769020.9064593397,0.07567594707794822,0.0,0.07369973015603852,-1.4822412768750032e-24,0.07377928367464391,-1.935622200602948e-25,0.0,0.00018721015329861294,1.3823957751498723e-24,0.0001906811861190885
1769021.9064593397,0.0757092878282298,0.0,0.07373229421204164,-1.5875715626007244e-24,0.07381184740639192,-2.0003516033632018e-25,0.0,0.00018749153090086062,1.017622425023671e-24,0.0001909859702110923
1769022.0,0.07571241220865686,0.0,0.07373534552624923,-1.5858734250210972e-24,0.07381489408044578,-1.9991042527191625e-25,0.0,0.000187517910584902,9.30575526716601e-25,0.00019101448982382054
1769023.0,0.07574584121670142,0.0,0.07376799166898701,-1.5629159238202586e-24,0.07384753825654947,-3.2301597750405064e-26,0.0,0.00018780019629213943,9.30575526716601e-25,0.0001913205158537656
1769023.4064593397,0.07575945030890206,0.0,0.07378128122498856,-1.534771553481878e-24,0.07386083683029813,-5.0787432697702066e-26,0.0,0.00018791514307928584,3.6321223233558886e-25,0.00019144536672900946
1769024.0,0.07577935099312937,0.0,0.07380071385057053,-1.507859059657559e-24,0.0738802563477606,-7.778175564932543e-26,0.0,0.00018808327258317646,-4.652917569666332e-25,0.0001916276828027348
1769024.4064593397,0.0757929929457491,0.0,0.07381403456523632,-1.5673816778953708e-24,0.0738935850974093,-1.4704614185481394e-25,0.0,0.00018819856924100756,1.0476770280493992e-24,0.00019175299942300006
1769025.0,0.07581294174751432,0.0,0.07383351301400633,-1.6053244441315873e-24,0.07391304867985413,-2.4819089488369006e-25,0.0,0.00018836728598165467,3.2570209995219913e-24,0.0001919359956105291
1769025.9064593397,0.07584345906678527,0.0,0.07386330992389357,-1.5917438626328646e-24,0.07394284118856236,-2.4814698058955e-25,0.0,0.00018862576678335157,-1.1710416373835332e-25,0.00019221651180289308
1769026.9064593397,0.0758772051305145,0.0,0.07389625841725624,-1.6875544080341475e-24,0.07397577597988385,-1.7957911398962817e-25,0.0,0.0001889124403946822,-4.652917569666332e-25,0.00019252702310060436
1769027.0,0.0758803675230792,0.0,0.07389934601986707,-1.6963217257379217e-24,0.07397885737734983,-1.7250382738382385e-25,0.0,0.00018893938523296253,-4.652917569666332e-25,0.00019255607864540053
1769028.0,0.07591420352190147,0.0,0.073932381699652,-1.806815480269248e-24,0.07401187440188532,-8.546257897885972e-26,0.0,0.00018922811682974732,2.7917319049609133e-24,0.00019286785885353643
1769028.4064593397,0.07592797848965217,0.0,0.07394583082101557,-1.8634717716019412e-24,0.07402532519160496,-9.54808679166588e-26,0.0,0.0001893460073765734,3.3315762930986064e-25,0.00019299505868724447
1769029.0,0.07594812224586654,0.0,0.07396549802897229,-1.8713862727907234e-24,0.07404496698558838,-1.101102816153442e-25,0.0,0.00018951886013151523,-3.2570263243331016e-24,0.00019318080487616676
1769029.4064593397,0.07596193098995947,0.0,0.07397898016559958,-1.833828131731715e-24,0.07405844862255348,-1.1943401632198608e-25,0.0,0.0001896375683766653,-1.7440575393170692e-24,0.00019330848061269165
1769030.0,0.07598212410376251,0.0,0.07399869588102309,-1.8225212298531394e-24,0.07407813546186533,-1.3304919283437576e-25,0.0,0.00018981156677066186,4.6528643215552295e-25,0.00019349492174854866
1769030.9064593397,0.07601301590821816,0.0,0.07402885795420078,-1.867944548565091e-24,0.07410827043412613,-2.007862483030238e-25,0.0,0.00019007841199318942,-3.782448586595632e-25,0.00019378072184566888
1769031.9064593397,0.07604717695764823,0.0,0.07406221353909379,-2.0010601290274178e-24,0.07414158454013041,-3.9843518877768014e-25,0.0,0.00019037437623005212,-1.7305886931892624e-24,0.00019409708517628663
1769032.0,0.07605037827352626,0.0,0.07406533952027554,-1.9918822578421365e-24,0.07414470143352897,-4.181099392511865e-25,0.0,0.0001904021690669783,-1.8611590406498674e-24,0.00019412668834480472
1769033.0,0.07608463086819509,0.0,0.0740987869182282,-1.9353882266742774e-24,0.07417809960351676,-3.469613774181181e-25,0.0,0.00019069984219696656,-2.7917372297720235e-24,0.00019444434825856795
1769033.4064593397,0.07609857552895052,0.0,0.07411240448698117,-1.979448784479369e-24,0.07419170599728243,-3.1248320903337058e-25,0.0,0.00019082126710417464,-1.8461317391370033e-24,0.00019457394828652436
1769034.0,0.07611896733003352,0.0,0.07413231905426011,-2.0219644996057664e-24,0.07421157501529352,-2.6213575030014116e-25,0.0,0.00019099919124524874,-4.652917569666332e-25,0.0001947631994087576
1769034.4064593397,0.07613294615691472,0.0,0.07414597126005464,-2.063209137714279e-24,0.07422521294340666,-3.103266469729106e-25,0.0,0.0001911213632088352,-4.652917569666332e-25,0.00019489328572422942
1769035.0,0.07615338792098715,0.0,0.07416593664751887,-2.167128208551596e-24,0.07424512801010107,-3.806984009035203e-25,0.0,0.0001913004794685987,-4.652917569666332e-25,0.00019508324695786827
1769035.9064593397,0.07618466017495944,0.0,0.07419648238941581,-2.2577928529799726e-24,0.07427561307224663,-4.797786560983612e-25,0.0,0.0001915754713467319,-4.652917569666332e-25,0.00019537444622090132
1769036.9064593397,0.07621924203859645,0.0,0.07423026474033612,-2.2505069174025267e-24,0.07430931494176361,-3.589791067781339e-25,0.0,0.000191881244242975,-1.3088230477817194e-24,0.00019569678921893945
1769037.0,0.07622248282020018,0.0,0.0742334308827724,-2.2463194063600685e-24,0.07431246812174665,-3.45458290939609e-25,0.0,0.00019191002512700573,-1.3958699460887893e-24,0.00019572695195482144
1769038.0,0.07625715776831185,0.0,0.07426730875615953,-2.2802101442918788e-24,0.07434625592906043,-3.566181085307725e-25,0.0,0.0001922185822646439,-2.7917372297720235e-24,0.00019605061981438866
1769038.4064593397,0.07627127453552285,0.0,0.07428110215774957,-2.305577539199518e-24,0.07436002139456552,-5.00657635304336e-25,0.0,0.00019234466894429492,-3.1699794260260316e-24,0.00019618267239122564
1769039.0,0.07629191814317159,0.0,0.07430127454491092,-2.3394519468141073e-24,0.07438012270037525,-7.109943344369393e-25,0.0,0.00019252962249729794,-3.72231541889418e-24,0.00019637550489870468
1769039.4064593397,0.07630606964042605,0.0,0.07431510381693676,-2.347914166231064e-24,0.0743939204035066,-8.361757805731202e-25,0.0,0.0001926566787930575,-3.1549521245131675e-24,0.00019650805436726508
1769040.0,0.07632676414856578,0.0,0.07433532874790974,-2.3334792449594294e-24,0.0744140687849771,-1.0189745772834315e-24,0.0,0.00019284299718537164,-2.3264481352109455e-24,0.00019670161247116393
1769040.9064593397,0.07635842315996838,0.0,0.07436627257357893,-2.42682701417974e-24,0.07444491174277418,-1.0032889757424294e-24,0.0,0.0001931289259176199,1.4694426734569423e-24,0.00019699832865425722
1769041.9064593397,0.07639343320492842,0.0,0.07440049652908609,-2.577685001873612e-24,0.07447901002353201,-9.10610849918388e-25,0.0,0.0001934464710125389,1.439388070431214e-24,0.00019732678174005878
1769042.0,0.07639671413422439,0.0,0.07440370414109819,-2.5833649212444765e-24,0.07448220029936566,-9.012141092033629e-25,0.0,0.0001934763273118716,1.395864621277679e-24,0.00019735751624787835
1769043.0,0.07643181882326744,0.0,0.07443802607420404,-2.613099280787376e-24,0.07451638643592909,-9.930836078400055e-25,0.0,0.0001937963092779483,-2.3264481352109455e-24,0.00019768732309094242
1769043.4064593397,0.07644611066762781,0.0,0.07445200051419704,-2.6084586595780292e-24,0.07453031452260804,-9.417307952593577e-25,0.0,0.00019392699046434119,-2.3264481352109455e-24,0.00019782188170582458
1769044.0,0.07646701055138286,0.0,0.07447243790549028,-2.6003372563289983e-24,0.07455065329935152,-8.667417882045865e-25,0.0,0.0001941186546251266,-2.3264481352109455e-24,0.0001980183737072088
1769044.4064593397,0.07648133787919603,0.0,0.07448644895276033,-2.5962331118142523e-24,0.07456461434354371,-8.346870442965645e-25,0.0,0.00019425033965950268,-1.1917215464489212e-24,0.00019815344005172616
1769045.0,0.07650228976068395,0.0,0.0745069398739413,-2.5016359738237276e-24,0.07458500124717778,-7.878784412958517e-25,0.0,0.00019444350869077324,4.6528643215552295e-25,0.00019835067347581507
1769045.9064593397,0.07653434322973265,0.0,0.07453829082660766,-2.481549094465571e-24,0.07461621009060189,-1.052406442520488e-24,0.0,0.00019474015228659276,-1.6435417948821925e-24,0.0001986530268076462
1769046.9064593397,0.07656979036672228,0.0,0.07457296510758439,-2.5513257864116677e-24,0.07465071363421479,-1.4127155003202415e-24,0.0,0.00019506990818305808,-1.7409645901969506e-25,0.00019898772156820132
1769047.0,0.07657311232743298,0.0,0.07457621491356536,-2.5538026791809e-24,0.07465394183424323,-1.4470801038774133e-24,0.0,0.0001951009306813263,-2.662405555120915e-30,0.00019901904014657146
1769048.0,0.07660865630688461,0.0,0.07461098820077308,-2.6248485692085312e-24,0.07468853519870128,-1.6492303242647326e-24,0.0,0.00019543343659668826,4.6528643215552295e-25,0.00019935513143185722
1769048.4064593397,0.07662312719791385,0.0,0.0746251462945348,-2.662403425490759e-24,0.07470262954536187,-1.7077021299338743e-24,0.0,0.0001955692450137732,8.43528628409531e-25,0.0001994922743587451
1769049.0,0.0766442891466887,0.0,0.07464585205945079,-2.764481816525029e-24,0.07472321110668345,-1.7930867939372798e-24,0.0,0.00019576840668667454,1.395864621277679e-24,0.00019969254015520476
1769049.4064593397,0.07665879620375564,0.0,0.0746600469657438,-2.8210618010803047e-24,0.07473733916033116,-1.8095973610888426e-24,0.0,0.0001959052207405555,4.502591306426588e-25,0.0001998302270213364
1769050.0,0.0766800111125149,0.0,0.07468080647354634,-2.8506051482146685e-24,0.07475796994297808,-1.833707258373678e-24,0.0,0.00019610584209686313,-9.305808515277113e-25,0.00020003128711633083
1769050.9064593397,0.07671246721496507,0.0,0.0747125677041309,-2.994528761035846e-24,0.07478955293849027,-1.855472230524043e-24,0.0,0.00019641381309326426,-3.0394090785654267e-24,0.00020033956463180925
1769051.9064593397,0.07674836013083455,0.0,0.07474769454854588,-2.943831667983761e-24,0.07482447096980847,-1.8176649846118368e-24,0.0,0.00019675597917553488,1.1709883892724307e-25,0.0002006808770452925
1769052.0,0.0767517239052869,0.0,0.07475098667027792,-2.9404905350062058e-24,0.07482773795794717,-1.813531752007325e-24,0.0,0.00019678815733914737,4.6528643215552295e-25,0.00020071281543609338
1769053.0,0.0767877155619322,0.0,0.07478621219303015,-2.9124148653004734e-24,0.0748627479196711,-1.9115966946042003e-24,0.0,0.000197132979777506,-2.7917372297720235e-24,0.00020105560909054835
1769053.4064593397,0.07680236891441944,0.0,0.07480055397492613,-2.9414470422234432e-24,0.07487701238926804,-1.9749234180949743e-24,0.0,0.00019727375762862036,-1.8461317391370033e-24,0.00020119549408660135
1769054.0,0.07682379804029117,0.0,0.07482152775637181,-2.9867807760989533e-24,0.07489784237612723,-2.0673975762951192e-24,0.0,0.00019748014059590513,-4.652917569666332e-25,0.0002013997640462925
1769054.4064593397,0.07683848843821728,0.0,0.0748359060775127,-2.9996033759051244e-24,0.07491214135050014,-2.0987926867552243e-24,0.0,0.0001976218680457064,6.694348317953911e-25,0.0002015402049008927
1769055.0,0.07685997186293682,0.0,0.0748569331322018,-3.053387851858398e-24,0.07493302172367235,-2.1446380463658748e-24,0.0,0.00019782960397411346,2.3264428103998352e-24,0.00020174528656452805
1769055.9064593397,0.07689283947346703,0.0,0.0748891023549797,-3.094380495307727e-24,0.07496498768319301,-2.194749402693705e-24,0.0,0.00019814829636026154,-2.7347449344906818e-24,0.0002020597340295048
1769056.9064593397,0.0769291885153703,0.0,0.07492467821533608,-3.1496564772195383e-24,0.07500032999435413,-2.3073878388775277e-24,0.0,0.00019850217071558672,3.0694583567800447e-24,0.00020240788149323007
1769057.0,0.07693259510542834,0.0,0.07492801225113425,-3.1356924563932354e-24,0.07500363668725035,-2.3184777567823667e-24,0.0,0.00019853544430128333,3.7223100940830694e-24,0.00020244045951330633
1769058.0,0.07696904517620279,0.0,0.07496368539313066,-2.941103829014612e-24,0.07503907310582228,-2.2665862581869612e-24,0.0,0.00019889201671653296,-1.8611590406498674e-24,0.0002027901226103901
