t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_imag_over_nu
342571935708.74194,nan,nan,nan,nan,nan,nan,nan,nan,0.20899251799349738,6.240064540819415e-20,-1.2171184652333712e-24,3.098258413964267e-07,0.032914395361343697,0,0,2.8900932210221453e-10
342571935709.06824,nan,nan,nan,nan,nan,nan,nan,nan,0.2089925956531069,6.24014133833256e-20,-1.2870783203319857e-24,3.098310906773645e-07,0.032914395365191668,0,0,2.8900932220695689e-10
342571935709.3935,nan,nan,nan,nan,nan,nan,nan,nan,0.20899267304323774,6.2402186513732e-20,-1.3572917443022966e-24,3.098363137843895e-07,0.032914395369027558,0,0,2.8900932231137051e-10
342571935709.71765,nan,nan,nan,nan,nan,nan,nan,nan,0.20899275018745925,6.240296500061297e-20,-1.4277578250856366e-24,3.09841510626174e-07,0.032914395372850271,0,0,2.890093224154258e-10
342571935710.0407,nan,nan,nan,nan,nan,nan,nan,nan,0.2089928270739543,6.240374869130874e-20,-1.4984756506233373e-24,3.098466811113904e-07,0.032914395376660348,0,0,2.8900932251913693e-10
342571935710.3627,nan,nan,nan,nan,nan,nan,nan,nan,0.20899290370270168,6.240453755145553e-20,-1.569444308856787e-24,3.098518251487112e-07,0.032914395380457248,0,0,2.8900932262248942e-10
342571935710.68365,nan,nan,nan,nan,nan,nan,nan,nan,0.20899298008547648,6.240533166859378e-20,-1.6406628877273182e-24,3.0985694264680867e-07,0.032914395384242616,0,0,2.89009322725528e-10
342571935711.00354,nan,nan,nan,nan,nan,nan,nan,nan,0.20899305622225806,6.240613100969953e-20,-1.7121304751762825e-24,3.098620335143555e-07,0.032914395388014807,0,0,2.8900932282820774e-10
342571935711.3223,nan,nan,nan,nan,nan,nan,nan,nan,0.2089931321012287,6.240693541676195e-20,-1.7838461591450098e-24,3.09867097660024e-07,0.032914395391774362,0,0,2.8900932293054368e-10
342571935711.6401,nan,nan,nan,nan,nan,nan,nan,nan,0.20899320772236699,6.24077448528682e-20,-1.855809027574891e-24,3.098721349924866e-07,0.032914395395521288,0,0,2.8900932303253562e-10
