t_over_M,linear_h20_real_over_nu_M_over_R,linear_h20_imag_over_nu_M_over_R,delta_hD20_real_over_nu_M_over_R,delta_hD20_imag_over_nu_M_over_R,delta_hS20_real_over_nu_M_over_R,delta_hS20_imag_over_nu_M_over_R,nonlinear_null_total_h20_real_over_nu_M_over_R,nonlinear_null_total_h20_imag_over_nu_M_over_R,total_h20_real_over_nu_M_over_R,total_h20_imag_over_nu_M_over_R,linear_h30_real_over_nu_M_over_R,linear_h30_imag_over_nu_M_over_R,delta_hD30_real_over_nu_M_over_R,delta_hD30_imag_over_nu_M_over_R,delta_hS30_real_over_nu_M_over_R,delta_hS30_imag_over_nu_M_over_R,nonlinear_null_total_h30_real_over_nu_M_over_R,nonlinear_null_total_h30_imag_over_nu_M_over_R,total_h30_real_over_nu_M_over_R,total_h30_imag_over_nu_M_over_R
-203.0,-0.0803356085874202,-0.0010641479520991821,-2.7832068511390352e-11,9.185268346495653e-30,-4.9854165555750786e-29,4.3275366200790964e-11,-2.7832068511390352e-11,4.3275366200790964e-11,-0.08033560861525227,-0.001064147908823816,0.003583459231772955,4.444674883464714e-05,1.0911313531185398e-12,4.222303909259488e-30,-3.83034574136659e-29,-2.2558400564381097e-12,1.0911313531185398e-12,-2.2558400564381097e-12,0.0035834592328640867,4.444674657880708e-05
-202.5,-0.08044500645700146,-0.0010925090495834192,-2.793229624088543e-11,6.97828815049315e-30,7.14742982751418e-29,5.024388535336625e-11,-2.793229624088543e-11,5.024388535336625e-11,-0.08044500648493376,-0.0010925089993395337,0.003595207073617087,4.551727430470408e-05,1.1000196105299369e-12,4.1567988718421986e-30,-1.349458602792058e-28,-7.369528352486959e-13,1.1000196105299367e-12,-7.369528352486959e-13,0.0035952070747171066,4.551727356775124e-05
-202.0,-0.08054945777149386,-0.0011237379608800176,-2.8023943309501173e-11,5.94609210052653e-30,-2.552093526435863e-30,5.259397070844713e-11,-2.8023943309501173e-11,5.259397070844713e-11,-0.0805494577995178,-0.001123737908286047,0.0036084721184929803,4.392388740704668e-05,1.1091908712292355e-12,4.012309136289655e-30,1.6628982716593813e-28,1.1563809947640717e-12,1.1091908712292357e-12,1.1563809947640717e-12,0.003608472119602171,4.392388856342768e-05
-201.5,-0.0806519567470125,-0.0011551660103644515,-2.8110478600300576e-11,5.392783076245454e-30,4.32956138920446e-31,5.030905756978958e-11,-2.8110478600300576e-11,5.030905756978958e-11,-0.08065195677512298,-0.001155165960055394,0.0036225156926012617,3.937509044419675e-05,1.1182697084761311e-12,3.965850159352795e-30,-3.155621909611603e-28,3.2591292315550126e-12,1.1182697084761307e-12,3.2591292315550126e-12,0.0036225156937195312,3.9375093703325984e-05
-201.0,-0.08075576556511462,-0.0011842227432346912,-2.8195901885702457e-11,5.324867802083499e-30,1.1788509337517386e-31,4.3809671842012186e-11,-2.8195901885702457e-11,4.3809671842012186e-11,-0.08075576559331052,-0.0011842226994250194,0.0036364999310924606,3.1864119380668916e-05,1.1270348615962204e-12,4.026163505937599e-30,1.3842094910629023e-28,5.357347779424892e-12,1.1270348615962206e-12,5.357347779424892e-12,0.0036364999322194952,3.1864124738016694e-05
-200.5,-0.0808641407178305,-0.0012086879581441612,-2.828488136648469e-11,5.679409262053975e-30,-6.918754181196252e-30,3.390777535422538e-11,-2.828488136648469e-11,3.390777535422538e-11,-0.08086414074611538,-0.0012086879242363857,0.003649600198714547,2.1702694488288238e-05,1.1353744464398853e-12,3.661335058795512e-30,-1.416833634985174e-28,7.2130128292703104e-12,1.1353744464398851e-12,7.2130128292703104e-12,0.003649600199849921,2.170270170130107e-05
-200.0,-0.08098006219876464,-0.0012269078289649862,-2.8382849779052123e-11,4.514333470621258e-30,-3.020834676318188e-30,2.172695145240399e-11,-2.8382849779052123e-11,2.172695145240399e-11,-0.08098006222714749,-0.0012269078072380348,0.003661114499602845,9.513633464794564e-06,1.1432063808167396e-12,3.06884135440664e-30,9.526079125983824e-29,8.59529909581805e-12,1.1432063808167396e-12,8.59529909581805e-12,0.003661114500746051,9.51364206009366e-06
-199.5,-0.0811059910362222,-0.0012379528690702295,-2.8495928879135762e-11,4.520126853738081e-30,-1.877391363703866e-29,8.594620713633083e-12,-2.8495928879135762e-11,8.594620713633083e-12,-0.08110599106471812,-0.0012379528604756088,0.003670553739766046,-3.819774465175542e-06,1.1503983668359668e-12,2.61963437268985e-30,2.138680738514927e-29,9.313715093408007e-12,1.1503983668359668e-12,9.313715093408007e-12,0.0036705537409164445,-3.8197651514604485e-06
-199.0,-0.08124367690611746,-0.0012417005947910759,-2.8630491450318994e-11,5.152744764863238e-30,3.7891621792887585e-29,-4.085707452584407e-12,-2.8630491450318994e-11,-4.085707452584407e-12,-0.08124367693474795,-0.0012417005988767833,0.003677699823298274,-1.7243253497573312e-05,1.1567275192200014e-12,2.5980491661707403e-30,-1.568713080534158e-29,9.247708129253314e-12,1.1567275192200014e-12,9.247708129253314e-12,0.0036776998244550017,-1.7243244249865183e-05
-198.5,-0.08139403164792733,-0.0012388328568154645,-2.8792259378726715e-11,5.4682529784289536e-30,-2.0621228661839966e-29,-1.4972439264390925e-11,-2.8792259378726715e-11,-1.4972439264390925e-11,-0.08139403167671959,-0.0012388328717879038,0.003682623672348049,-2.9649271915055658e-05,1.1619172126318499e-12,2.9117002620866143e-30,-5.907069406015217e-29,8.367580415732705e-12,1.1619172126318499e-12,8.367580415732705e-12,0.0036826236735099664,-2.9649263547475242e-05
-198.0,-0.08155707722007784,-0.0012307463772157565,-2.8985092015188793e-11,6.314233370122285e-30,-5.93804230382549e-30,-2.2922846640688276e-11,-2.8985092015188793e-11,-2.2922846640688276e-11,-0.08155707724906293,-0.001230746400138603,0.00368566149976182,-4.000739181298516e-05,1.1657613852529288e-12,3.295638864657681e-30,3.29680687880207e-30,6.742775505620772e-12,1.1657613852529288e-12,6.742775505620772e-12,0.0036856615009275813,-4.000738507020965e-05
-197.5,-0.08173196890283274,-0.0012193842795976371,-2.920986824237649e-11,6.633095279848798e-30,-8.833371675313344e-31,-2.7116349528277833e-11,-2.920986824237649e-11,-2.7116349528277833e-11,-0.08173196893204261,-0.0012193843067139867,0.0036873540516885526,-4.748873475372492e-05,1.1682929704071747e-12,3.4747102901428506e-30,-1.0734622599318806e-29,4.535572724366069e-12,1.1682929704071747e-12,4.535572724366069e-12,0.0036873540528568455,-4.74887302181522e-05
-197.0,-0.08191708732618613,-0.001207005347341611,-2.946390270936164e-11,6.388786420568387e-30,-4.976657518632643e-30,-2.715103715800147e-11,-2.946390270936164e-11,-2.715103715800147e-11,-0.08191708735565004,-0.001207005374492648,0.0036883590904894232,-5.156597413764766e-05,1.169905536727221e-12,3.387896147523278e-30,-1.5182148830805578e-28,1.980592875378552e-12,1.1699055367272207e-12,1.980592875378552e-12,0.003688359091659329,-5.1565972157054786e-05
-196.5,-0.08211018692339833,-0.0011959153258848006,-2.9741129672245384e-11,5.817822533601232e-30,3.9460692942317005e-30,-2.310117807266227e-11,-2.9741129672245384e-11,-2.310117807266227e-11,-0.08211018695313946,-0.0011959153489859787,0.0036893513074627558,-5.207320070658907e-05,1.171340418377883e-12,3.4043833404423974e-30,1.0963636130786177e-28,-6.470562127315613e-13,1.1713404183778832e-12,-6.470562127315613e-13,0.003689351308634096,-5.2073201353645286e-05
-196.0,-0.08230858422578688,-0.0011881898444486352,-3.003299646641736e-11,4.909185904386626e-30,-6.35550749486845e-30,-1.552586458144729e-11,-3.003299646641736e-11,-1.552586458144729e-11,-0.08230858425581987,-0.0011881898599745,0.003690925501870963,-4.9215764571934866e-05,1.1735159662517121e-12,3.7258047162746986e-30,-5.699314998016212e-29,-3.070127427625916e-12,1.1735159662517121e-12,-3.070127427625916e-12,0.003690925503044479,-4.921576764206229e-05
-195.5,-0.08250936736905588,-0.0011854206957686436,-3.032980683998406e-11,4.421858543734438e-30,9.117947083896001e-31,-5.423085981929697e-12,-3.032980683998406e-11,-5.423085981929697e-12,-0.08250936739938569,-0.0011854207011917296,0.0036935178367423693,-4.3527943978437754e-05,1.177259486370986e-12,4.4157424639809955e-30,4.957501633923064e-29,-5.048145029364519e-12,1.177259486370986e-12,-5.048145029364519e-12,0.003693517837919629,-4.352794902658278e-05
-195.0,-0.08270960828825273,-0.0011885157377816286,-3.062218062964396e-11,3.940717627935531e-30,9.503909915875818e-30,5.870536604919095e-12,-3.062218062964396e-11,5.870536604919095e-12,-0.08270960831887492,-0.0011885157319110919,0.0036973565464930034,-3.5784604413019276e-05,1.1830503367039916e-12,5.264477911908282e-30,-6.312796346788488e-29,-6.410975169502049e-12,1.1830503367039916e-12,-6.410975169502049e-12,0.0036973565476760535,-3.578461082399445e-05
-194.5,-0.08290656095527242,-0.0011975774768054476,-3.0902293293799054e-11,3.772128025438447e-30,-3.666259684037346e-29,1.682707535465854e-11,-3.0902293293799054e-11,1.682707535465854e-11,-0.08290656098617472,-0.0011975774599783722,0.0037024484949016077,-2.6880496608111364e-05,1.1908733743687777e-12,5.91087053764638e-30,-1.9789523056852928e-29,-7.081842524769507e-12,1.1908733743687777e-12,-7.081842524769507e-12,0.003702448496092481,-2.688050368995389e-05
-194.0,-0.08309783214807957,-0.0012118769534818948,-3.1164610935425905e-11,2.7544918518538023e-30,1.0832351680268001e-29,2.590745829306367e-11,-3.1164610935425905e-11,2.590745829306367e-11,-0.08309783217924419,-0.0012118769275744365,0.0037086022617462584,-1.769642662944942e-05,1.2002333465981504e-12,5.6129177737444036e-30,6.280121050166893e-30,-7.085812076466334e-12,1.2002333465981504e-12,-7.085812076466334e-12,0.003708602262946492,-1.7696433715261498e-05
-193.5,-0.08328151518498154,-0.001229928803124277,-3.1405995047683524e-11,9.43894818626206e-31,2.2622587883610723e-29,3.175443291651701e-11,-3.1405995047683524e-11,3.175443291651701e-11,-0.08328151521638753,-0.0012299287713698442,0.003715482600842987,-8.974159176838945e-06,1.21031973171445e-12,5.1874062014681894e-30,-2.5586388532779015e-29,-6.541829262743063e-12,1.21031973171445e-12,-6.541829262743063e-12,0.0037154826020533065,-8.974165718668208e-06
-193.0,-0.08345628130583746,-0.001249661457780351,-3.162530986057958e-11,-1.2784074749791639e-30,1.0461902599176214e-29,3.3374458509121394e-11,-3.162530986057958e-11,3.3374458509121394e-11,-0.08345628133746277,-0.0012496614244058924,0.0037226861084740577,-1.2207325380312294e-06,1.2202567355541103e-12,4.8759737768482495e-30,-2.3082076249742627e-30,-5.639149330059559e-12,1.2202567355541103e-12,-5.639149330059559e-12,0.003722686109694314,-1.2207381771805594e-06
-192.5,-0.0836214273466183,-0.0012686647729774625,-3.182287505284766e-11,-2.668779207458736e-30,1.9987713574082021e-29,3.028378864849212e-11,-3.182287505284766e-11,3.028378864849212e-11,-0.08362142737844118,-0.0012686647426936738,0.003729824840367391,5.342057344047673e-06,1.2293423937259036e-12,4.5878719135002206e-30,1.2948356735321867e-30,-4.6016613825113444e-12,1.2293423937259036e-12,-4.6016613825113444e-12,0.0037298248415967338,5.34205274238629e-06
-192.0,-0.08377688160022839,-0.0012844874222208112,-3.200009091174796e-11,-3.1138577301953152e-30,-7.696097717201036e-30,2.259690596613844e-11,-3.200009091174796e-11,2.259690596613844e-11,-0.08377688163222849,-0.0012844873996239053,0.0037366038490569335,1.0774880400354469e-05,1.237191815476765e-12,4.8148364403960386e-30,-2.1105190821258772e-30,-3.6457858552563285e-12,1.237191815476765e-12,-3.6457858552563285e-12,0.0037366038502941253,1.0774876754568613e-05
-191.5,-0.08392317216253849,-0.0012949495958775974,-3.215931881295857e-11,-4.215704220588479e-30,1.6404707342568185e-29,1.1042098344869534e-11,-3.215931881295857e-11,1.1042098344869534e-11,-0.0839231721946978,-0.001294949584835499,0.0037428799132992623,1.5365745510478694e-05,1.2437521318732845e-12,5.0550735520222e-30,1.2457533026771592e-29,-2.9392229087236965e-12,1.2437521318732845e-12,-2.9392229087236965e-12,0.0037428799145430144,1.5365742571255787e-05
-191.0,-0.08406136369800761,-0.0012984338005099134,-3.230383356071691e-11,-4.7030257281036216e-30,2.7475502400349344e-29,-3.101677901876172e-12,-3.230383356071691e-11,-3.101677901876172e-12,-0.08406136373031145,-0.0012984338036115914,0.0037486917739184902,1.9532695874792307e-05,1.2492210818197162e-12,4.915129627435993e-30,7.879852079864584e-30,-2.5684754617756396e-12,1.2492210818197162e-12,-2.5684754617756396e-12,0.0037486917751677114,1.9532693306316846e-05
-190.5,-0.084192969505495,-0.0012941182358323436,-3.24375981967255e-11,-4.705782286517768e-30,-2.976179941368109e-29,-1.8141911050346894e-11,-3.24375981967255e-11,-1.8141911050346894e-11,-0.0841929695379326,-0.0012941182539742547,0.0037542567729594535,2.370237330668332e-05,1.253938488937274e-12,4.7583435225233164e-30,-4.2606383653962674e-30,-2.522108060355027e-12,1.253938488937274e-12,-2.522108060355027e-12,0.003754256774213392,2.370237078457526e-05
-190.0,-0.08431984610684236,-0.0012821231722382719,-3.2564778624704506e-11,-4.953882686683623e-30,-4.091282162552323e-29,-3.2168574125536556e-11,-3.2564778624704506e-11,-3.2168574125536556e-11,-0.08431984613940714,-0.001282123204406846,0.0037599343408195158,2.8187372751728185e-05,1.2583132455745013e-12,4.61392281229998e-30,1.0188769063355963e-29,-2.6939749266899466e-12,1.2583132455745013e-12,-2.6939749266899466e-12,0.003759934342077829,2.818737005775326e-05
-189.5,-0.08444407747498622,-0.0012635503229707253,-3.2689156237131766e-11,-6.474753245067158e-30,-8.032468007187277e-30,-4.3285489042238796e-11,-3.2689156237131766e-11,-4.3285489042238796e-11,-0.08444407750767538,-0.0012635503662562144,0.003766162278680029,3.308611703529019e-05,1.2628095054389343e-12,4.578364906997143e-30,-3.7595539183998805e-30,-2.9067290174022692e-12,1.2628095054389343e-12,-2.9067290174022692e-12,0.0037661622799428384,3.3086114128561177e-05
-189.0,-0.08456785561168657,-0.0012404072746089838,-3.281372948800533e-11,-7.258084557695703e-30,-3.9751933917399987e-29,-4.9848020058066633e-11,-3.281372948800533e-11,-4.9848020058066633e-11,-0.0845678556445003,-0.0012404073244570038,0.0037733763841356913,3.8225521177740526e-05,1.2679673702486267e-12,4.682533989531577e-30,5.398632652122654e-29,-2.9515789188021457e-12,1.2679673702486267e-12,-2.9515789188021457e-12,0.003773376385403659,3.822551822616161e-05
-188.5,-0.08469336352223561,-0.0012154221699194577,-3.294074584039669e-11,-6.478193595063685e-30,6.579392690894786e-31,-5.06767617853685e-11,-3.294074584039669e-11,-5.06767617853685e-11,-0.08469336355517636,-0.0012154222205962195,0.003781927067694192,4.3159361537867865e-05,1.2743979068454213e-12,4.5313093540007094e-30,-4.7820590918614273e-29,-2.636327663082571e-12,1.2743979068454213e-12,-2.636327663082571e-12,0.00378192706896859,4.31593589015402e-05
-188.0,-0.0848226657626848,-0.0011917665379458445,-3.3072208885773787e-11,-6.996877565855447e-30,-1.0329630963190862e-29,-4.5219747437371855e-11,-3.3072208885773787e-11,-4.5219747437371855e-11,-0.08482266579575701,-0.001191766583165592,0.0037920075099105778,4.7225045916404924e-05,1.2826928240548424e-12,4.302500248441355e-30,5.707140374936487e-29,-1.8313640642714775e-12,1.2826928240548424e-12,-1.8313640642714775e-12,0.0037920075111932705,4.722504408504086e-05
-187.5,-0.08495761075060707,-0.0011727150002195895,-3.321065494574417e-11,-7.231002077156258e-30,3.505469832696761e-32,-3.364235766364174e-11,-3.321065494574417e-11,-3.364235766364174e-11,-0.08495761078381772,-0.001172715033861947,0.0038036061890172343,4.965031754528915e-05,1.293238529263844e-12,4.1940713170187266e-30,-6.522380912087606e-29,-5.033980523005652e-13,1.293238529263844e-12,-5.033980523005652e-13,0.003803606190310473,4.96503170418911e-05
-187.0,-0.08509974796230967,-0.001161278300688219,-3.335980978331597e-11,-7.017089398198307e-30,8.151171235602826e-30,-1.683350343636449e-11,-3.335980978331597e-11,-1.683350343636449e-11,-0.08509974799566948,-0.0011612783175217224,0.0038164926226689965,4.969154317135266e-05,1.3060021576505587e-12,4.161175817271011e-30,-1.0048857371133304e-28,1.2707459384724913e-12,1.3060021576505587e-12,1.2707459384724913e-12,0.0038164926239749987,4.96915444420986e-05
-186.5,-0.08525026202443017,-0.0011598498942995104,-3.352472752717519e-11,-7.51643043726053e-30,-1.3325566909039223e-29,3.672869475161257e-12,-3.352472752717519e-11,3.672869475161257e-12,-0.0852502620579549,-0.001159849890626641,0.003830239571418364,4.677844166055701e-05,1.3204093150204305e-12,4.19493906401447e-30,-2.7952503478577157e-30,3.3136679357469e-12,1.3204093150204305e-12,3.3136679357469e-12,0.0038302395727387735,4.6778444974224946e-05
-186.0,-0.08540992473639387,-0.0011699058247347793,-3.3711205875231984e-11,-7.412139909198143e-30,8.085143577835827e-30,2.5851856662424906e-11,-3.3711205875231984e-11,2.5851856662424906e-11,-0.08540992477010508,-0.0011699057988829227,0.003844278425461151,4.063787699477546e-05,1.3354123012817244e-12,4.431912879942862e-30,3.4146159210556003e-29,5.378302695398708e-12,1.3354123012817244e-12,5.378302695398708e-12,0.0038442784267965634,4.063788237307816e-05
-185.5,-0.08557906539459964,-0.0011917928101919696,-3.3924573850050354e-11,-9.088746225187885e-30,6.06926777466505e-32,4.739956704412534e-11,-3.3924573850050354e-11,4.739956704412534e-11,-0.08557906542852421,-0.0011917927627924025,0.003857978310591769,3.1372585659689145e-05,1.349757136264671e-12,4.930630744223586e-30,4.9198887459621263e-29,7.193194052898912e-12,1.349757136264671e-12,7.193194052898912e-12,0.003857978311941526,3.13725928528832e-05
-185.0,-0.08575755941043296,-0.0012246307668026604,-3.4168217241716284e-11,-1.1253943228518737e-29,-1.8842438840757543e-30,6.597917320205726e-11,-3.4168217241716284e-11,6.597917320205726e-11,-0.08575755944460119,-0.0012246307008234871,0.0038707351707323013,1.947893009104267e-05,1.3623516986567038e-12,4.41795004192045e-30,2.3872502550822437e-30,8.512073638231202e-12,1.3623516986567038e-12,8.512073638231202e-12,0.003870735172094653,1.9478938603116306e-05
-184.5,-0.08594483510165926,-0.0012663443554813657,-3.4442339390492023e-11,-1.1907092229441586e-29,-1.3138974496009627e-30,7.94742363040933e-11,-3.4442339390492023e-11,7.94742363040933e-11,-0.0859448351361016,-0.0012663442760071295,0.0038820555058080705,5.799146886085668e-06,1.3725783784200294e-12,3.762327743591267e-30,-1.4346230585325143e-30,9.157276019184264e-12,1.3725783784200294e-12,9.157276019184264e-12,0.0038820555071806487,5.7991560433616875e-06
-184.0,-0.08613989869564928,-0.0013138247267145096,-3.4743415502561686e-11,-1.1836365023777393e-29,-1.348957109123467e-29,8.622251393374536e-11,-3.4743415502561686e-11,8.622251393374536e-11,-0.0861398987303927,-0.0013138246404919957,0.003891620636413042,-8.58410129750669e-06,1.3804165804550004e-12,3.3133081163394674e-30,-1.467533780830511e-29,9.048399833279579e-12,1.3804165804550004e-12,9.048399833279579e-12,0.003891620637793459,-8.584092249106856e-06
-183.5,-0.08634137785852192,-0.0013632087584406864,-3.5064589974945494e-11,-9.975410403253243e-30,1.5869622990556772e-29,8.520593796490795e-11,-3.5064589974945494e-11,8.520593796490795e-11,-0.08634137789358651,-0.0013632086732347484,0.003899321196264159,-2.2492082306146098e-05,1.3863342627274214e-12,2.749469784332749e-30,7.406220547037712e-29,8.211292026962044e-12,1.3863342627274214e-12,8.211292026962044e-12,0.003899321197650493,-2.249207409485407e-05
-183.0,-0.08654758419589954,-0.001410250126462051,-3.539693320635589e-11,-8.417003534210784e-30,3.2543854830303824e-29,7.617698732352512e-11,-3.539693320635589e-11,7.617698732352512e-11,-0.08654758423129648,-0.0014102500502850637,0.0039052573528870213,-3.4807191729168546e-05,1.3910228699717988e-12,2.8007063001268537e-30,-8.886360386763412e-29,6.767006557342367e-12,1.3910228699717988e-12,6.767006557342367e-12,0.003905257354278044,-3.480718496216199e-05
